chemical	gene	url	type	summary	phenotype	recommendation
celecoxib	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	CYP2C9 Poor metabolizer	Therapeutic recommendations: Initiate therapy with 25-50% of the lowest recommended starting dose. Titrate dose upward to clinical effect or 25-50% of the maximum recommended dose with caution. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals.Upward dose titration should not occur until after steady state is reached (at least 8 days for celecoxib and 5 days for ibuprofen, flurbiprofen and lornoxicam after first dose in PMs). Carefully monitor adverse events such as blood pressure and kidney function during course of therapy. Alternatively, consider an alternate therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo. Classification of recommendations: Moderate
celecoxib	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	Indeterminate	Therapeutic recommendations: No recommendation. Classification of recommendations: nan
citalopram	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127638	case3	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitors citalopram and escitalopram recommends an alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 ultrarapid metabolizers. For CYP2C19 poor metabolizers, consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19.	Ultrarapid metabolizer (~5-30% of patients)	Therapeutic Recommendations: Consider an alternative drug not predominantly metabolized by CYP2C19. Classification of recommendations: Moderate
citalopram	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127638	case3	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitors citalopram and escitalopram recommends an alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 ultrarapid metabolizers. For CYP2C19 poor metabolizers, consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19.	Extensive metabolizer (~35-50% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendations: Strong
citalopram	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127638	case3	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitors citalopram and escitalopram recommends an alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 ultrarapid metabolizers. For CYP2C19 poor metabolizers, consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19.	Intermediate metabolizer (~18-45% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendations: Strong
citalopram	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127638	case3	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitors citalopram and escitalopram recommends an alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 ultrarapid metabolizers. For CYP2C19 poor metabolizers, consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19.	Poor metabolizer (~2-15% of patients)	Therapeutic Recommendations: Consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19. Classification of recommendations: Moderate
clomipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105007	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including clomipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Ultrarapid metabolizer (~2-5% of patients)	Therapeutic recommendations: Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine.If a tertiary amine is warranted, utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendations for amitriptyline: Optional
clomipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105007	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including clomipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Rapid metabolizer (~2-30% of patients)	Therapeutic recommendations: Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine.If a tertiary amine is warranted, utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendations for amitriptyline: Optional
clomipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105007	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including clomipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Normal metabolizer (~35-50% of patients)	Therapeutic recommendations: Initiate therapy with recommended starting dose. Classification of recommendations for amitriptyline: Strong
clomipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105007	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including clomipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Intermediate metabolizer (~18-45% of patients)	Therapeutic recommendations: Initiate therapy with recommended starting dose. Classification of recommendations for amitriptyline: Optional
clomipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105007	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including clomipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Poor metabolizer (~2-15% of patients)	Therapeutic recommendations: Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine.For tertiary amines, consider a 50% reduction of the recommended starting dose. Utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendations for amitriptyline: Optional
clomipramine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166105007	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including clomipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2D6 Ultrarapid metabolizer (~1-20% of patients)	Therapeutic Recommendations: Avoid tricyclic use due to potential lack of efficacy. Consider alternative drug not metabolized by CYP2D6.If a TCA is warranted, consider titrating to a higher target dose (compared to normal metabolizers). Utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendation for other TCAs: Optional
clomipramine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166105007	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including clomipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2D6 Normal metabolizer (~72-88% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendation for other TCAs: Strong
